id,concept_type,concept_uri,preferred_label,isco_level_1,isco_level_2,isco_level_3,isco_level_4,is_top_level,job_zone,education_level,related_work_experience,on_the_job_training,annual_earnings,total_paid_hours,employment_count,employment_share,risk,prevalence,risk_category,onet_code,onet_occupation,level_1,level_2,skills_based_sector_code,sub_sector_code,skills_based_sector,sub_sector,remote_labor_index,physical_proximity,exposure_score
2108,Occupation,http://data.europa.eu/esco/occupation/b2cede50-82bb-4684-9f11-1930e12ad672,energy engineer,2,21,214,2149,True,4.0,6.5017000000000005,7.4558,4.0459,35911.871607515655,38.50286995515695,11552.0,0.00035929027887737113,3.5064111564973195,0.5630584631095226,Other,17-2199.03,energy engineers,4,21,5,5.2,engineers & researchers,various engineers & architects,0.565217391,0.41,0.42220950923682427
2109,Occupation,http://data.europa.eu/esco/occupation/b2dab4fb-b7f7-4f57-94b2-9c0f0848564a,insulation worker,7,71,712,7124,True,2.0,1.7305,3.2138,4.2827,23675.90909090909,39.492105263157896,17350.0,0.0005396197193931923,3.50250399573788,0.8934469898774641,Other,47-2131.00,"insulation workers, floor, ceiling, and wall",0,1,1,1.2,"technicians, construction, transport & security workers",construction workers & supervisors,0.222222222,0.5825,0.6730940169731121
2110,Occupation,http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b,back office specialist,4,43,431,4312,True,2.0,3.4469000000000003,5.144,3.0839999999999996,20066.08021978022,30.800552486187854,55188.0,0.0017164982270443795,3.616639116635812,0.3501719121925417,High risk,43-9061.00,"office clerks, general",1,8,2,2.3,business & administration workers,"assistants, clerks & legal workers",0.4166666670000001,0.6425,0.6122023084344749
2111,Occupation,http://data.europa.eu/esco/occupation/b2eacfdf-5de5-4e8c-a8cb-3d32e201c210,nuclear reactor operator,3,31,313,3131,False,2.0,2.3586,5.4787,5.0421999999999985,21750.916666666668,38.709090909090904,,,3.4477435455210617,0.8232465767743283,Other,51-8013.00,power plant operators,0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.076923077,0.5075,0.6844425019112271
2112,Occupation,http://data.europa.eu/esco/occupation/b2f5ed56-c83f-40d0-b861-f5253cd3d1d9,glass artist,2,26,265,2651,True,3.0,3.68,5.28,4.4,26266.0,36.17627118644068,7750.0,0.00024103977068610737,3.434579888482984,0.8515670063449338,Other,27-1012.00,craft artists,5,27,6,6.5,arts & media workers,fine artists,0.5,0.34,0.41231056256176596
2113,Occupation,http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,tennis coach,3,34,342,3422,False,4.0,5.766299999999998,6.2928000000000015,3.4011,27503.0,29.946101694915253,,,3.272073158218757,0.4364867638005336,Other,27-2022.00,coaches and scouts,6,28,7,7.1,education workers,instructors & vocational teachers,0.461538462,0.735,0.6291019237214268
2114,Occupation,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,mechanical engineering technician,3,31,311,3115,True,3.0,4.8745,7.523099999999999,5.2231999999999985,30984.049441786283,39.91959459459459,6784.0,0.00021099122761900624,3.5842620232172484,0.5855721393034827,Other,17-3027.00,mechanical engineering technicians,4,22,5,5.3,engineers & researchers,"mechanical engineers, designers & drafters",0.6,0.5975,0.4888762624632127
2115,Occupation,http://data.europa.eu/esco/occupation/b322bb4c-bbef-45c2-bd7e-00a97c3ab268,rustproofer,8,81,812,8122,True,2.0,1.7289,2.4444,2.7162,22295.4,39.965131578947364,645.0,2.0059523747455083e-05,3.4029755658166296,0.9561339070206736,Low risk,51-9121.00,"coating, painting, and spraying machine setters, operators, and tenders",3,16,4,4.1,manufacturing workers,metal workers & machine operators,0.052631579000000005,0.74,0.8372888578859747
2116,Occupation,http://data.europa.eu/esco/occupation/b343dd0c-8a83-4e13-a79c-0ac52f526c64,aircraft engine tester,3,31,311,3115,False,3.0,4.8745,7.523099999999999,5.2231999999999985,30984.049441786283,39.91959459459459,,,3.5842620232172484,0.5855721393034827,Other,17-3027.00,mechanical engineering technicians,0,0,1,1.1,"technicians, construction, transport & security workers",engineering technicians,0.6,0.5975,0.4888762624632127
2117,Occupation,http://data.europa.eu/esco/occupation/b37d15b3-402e-4792-8292-f18c0de7aca6,mobile devices technician,7,74,742,7422,True,3.0,3.5166000000000004,6.7063000000000015,5.2806000000000015,33814.26573426573,40.284065934065936,6352.0,0.00019755244686110656,3.5055594174114533,0.8430983118172789,Other,49-2021.01,radio mechanics,0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.095238095,0.63,0.7549834436264149
2118,Occupation,http://data.europa.eu/esco/occupation/b3855886-bfee-4fd9-827e-2a0b6b4b4441,mine ventilation engineer,2,21,214,2144,False,4.0,5.8789,7.3698,3.9496,34707.347469220236,40.44157043879907,,,3.5510551493594176,0.5266278035767217,Other,17-2141.00,mechanical engineers,0,5,1,1.6,"technicians, construction, transport & security workers",mining engineers & technicians,0.6122448979999999,0.5825,0.4752550335504087
2119,Occupation,http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,hazardous materials inspector,3,32,325,3257,False,4.0,5.240900000000001,6.1056,3.7549,31102.215909090908,36.472368421052636,,,3.377751358695652,0.6764130434782609,Other,17-3025.00,environmental engineering technicians,0,4,1,1.5,"technicians, construction, transport & security workers",environmental & agriculture workers,0.48,0.465,0.4917316341257698
2120,Occupation,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,railway station manager,1,13,132,1324,True,4.0,4.3711,7.006799999999999,3.5827,38833.807914262165,36.60719424460432,79608.0,0.0024760165996024932,3.557176881276654,0.5559224102352456,Other,11-3071.01,transportation managers,2,13,3,3.3,sales & services workers,shop & services managers,0.651162791,0.415,0.3804831687933121
2121,Occupation,http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,flight instructor,3,31,315,3153,False,4.0,5.5242,8.2304,4.4322,32754.0,42.106461538461545,,,3.4416196588789187,0.7351869947588164,Other,53-2011.00,"airline pilots, copilots, and flight engineers",6,28,7,7.1,education workers,instructors & vocational teachers,0.25,0.825,0.7866066361276136
2122,Occupation,http://data.europa.eu/esco/occupation/b3b79192-f6e0-4aa0-92d1-f876508e05b3,costume maker,7,75,753,7531,True,2.0,3.6605,5.395499999999998,2.3492,15253.71875,25.640425531914893,1748.0,5.436989257492068e-05,3.46312810049608,0.6317810849735956,Other,39-3092.00,costume attendants,5,23,6,6.1,arts & media workers,art & media technicians,0.352941176,0.7625,0.7024118117600243
2123,Occupation,http://data.europa.eu/esco/occupation/b3cd0522-14a9-4e21-a7ee-c9a1f9c0de51,carpet weaver,7,73,731,7318,True,2.0,2.023,2.9116,3.2023,21611.48780487805,37.80348837209302,2046.0,6.36451146858395e-05,3.5381869876457683,0.6986491167301697,Other,51-6063.00,"textile knitting and weaving machine setters, operators, and tenders",7,33,8,8.2,"textile, clothing, leather & footwear manufacturing workers",textile workers,0.176470588,0.4425,0.6036652754714321
2124,Occupation,http://data.europa.eu/esco/occupation/b3ce981c-5b32-4de2-8e53-502a6357b2bc,credit risk analyst,3,33,331,3312,True,4.0,5.1669,5.965999999999998,3.5992,28168.759740259735,34.076146788990826,22458.0,0.0006984989195580817,3.590337064029152,0.2071837584591359,High risk,13-2041.00,credit analysts,1,7,2,2.2,business & administration workers,accounting & financial services workers,1.0,0.4925000000000001,0.0
2125,Occupation,http://data.europa.eu/esco/occupation/b3e459a2-0103-4182-8882-c255d474a7ff,tax policy analyst,2,26,263,2631,False,5.0,10.0436,3.8264,2.9999,44206.0,35.767567567567575,,,3.4630723698905514,0.3625195443377262,Other,19-3011.00,economists,1,9,2,2.4,business & administration workers,business managers,0.7826086959999999,0.325,0.2658047663229537
2126,Occupation,http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2,healthcare specialist lecturer,2,23,231,2310,False,5.0,10.0892,6.266,2.7713,40843.04347826087,29.556549520766772,,,3.3545915971243816,0.43329359488457786,Other,25-1125.00,"history teachers, postsecondary",6,30,7,7.3,education workers,lecturers,0.85,0.36,0.23237900077244505
2127,Occupation,http://data.europa.eu/esco/occupation/b42c5ed4-c6e4-4694-934f-96127719cc43,facilities manager,1,12,121,1219,False,3.0,3.9636,6.9711,3.4248,34973.799761620976,35.49536082474228,,,3.3301445668290617,0.6149120948951492,Other,11-3011.00,administrative services managers,1,6,2,2.1,business & administration workers,"process managers, supervisors & coordinators",0.692307692,0.45,0.37210420395367744
2128,Occupation,http://data.europa.eu/esco/occupation/b42d8731-386b-4d34-a824-4b736feee1e5,title closer,3,33,333,3334,False,4.0,5.04,6.769500000000002,3.8847,30066.853658536584,34.572941176470586,,,3.4152087026459186,0.5519007287768366,Other,11-9141.00,"property, real estate, and community association managers",1,7,2,2.2,business & administration workers,accounting & financial services workers,0.6315789470000001,0.51,0.43346826530900734
2129,Occupation,http://data.europa.eu/esco/occupation/b4306d87-7992-47fc-914a-4485a4e7003c,food grader,7,75,751,7515,True,1.0,1.5543000000000002,2.7089,2.4796000000000005,24446.0,38.112307692307695,2860.0,8.89442922509065e-05,3.4036100196463663,0.4836935166994106,Other,45-2041.00,"graders and sorters, agricultural products",8,37,9,9.3,food & tobacco production workers,food & tobacco production specialists,0.0,0.8400000000000001,0.916515138991168
2130,Occupation,http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,court enforcement officer,3,34,341,3411,True,2.0,2.8364,3.7921,4.1141000000000005,22643.174242424244,34.82133891213389,25423.0,0.0007907290523355457,3.4200118147448006,0.2555765595463137,Other,33-3011.00,bailiffs,1,8,2,2.3,business & administration workers,"assistants, clerks & legal workers",0.125,0.8025,0.8379662881047184
2131,Occupation,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074,guide,5,51,511,5113,True,3.0,4.1014,4.8687999999999985,3.508,13418.125,22.44020618556701,16012.0,0.0004979988758907428,3.618611677915556,0.5176581384398055,Other,39-7011.00,tour guides and escorts,2,11,3,3.1,sales & services workers,"food, cleaning & services workers",,0.72,
2132,Occupation,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,office equipment repair technician,7,74,742,7421,True,3.0,3.4643,5.4822,3.7452,33487.396761133605,41.07754385964913,6352.0,0.00019755244686110656,3.3370231179508085,0.6342233999184673,Other,49-2011.00,"computer, automated teller, and office machine repairers",0,2,1,1.3,"technicians, construction, transport & security workers","industrial technicians, mechanics & repairers",0.19047619,0.625,0.7113032976515714
2133,Occupation,http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,import export manager in live animals,1,13,132,1324,False,4.0,6.1669,7.8994,4.166600000000002,38833.807914262165,36.60719424460432,,,3.6143494131780787,0.4670548008501986,High risk,11-3071.03,logistics managers,9,40,10,10.3,logistics workers,import export managers,0.651162791,0.4825,0.4102608357405079
2134,Occupation,http://data.europa.eu/esco/occupation/b4bff870-5c8f-4c33-b07f-f04d79830633,airline food service worker,5,52,524,5246,True,1.0,1.6844,3.745600000000001,2.265,11197.49557522124,24.68373038930854,22317.0,0.0006941218161011691,3.5396688093907214,0.4806036892118502,Other,35-9011.00,dining room and cafeteria attendants and bartender helpers,2,11,3,3.1,sales & services workers,"food, cleaning & services workers",0.1,0.8200000000000001,0.8590692637965812
2135,Occupation,http://data.europa.eu/esco/occupation/b4c6d1b0-929e-48be-9f67-47bd8c30658b,roofer,7,71,712,7121,True,2.0,2.5859,4.869,6.0404,23841.6875,38.569565217391315,17350.0,0.0005396197193931923,3.3993146575595343,0.9614177589071442,Low risk,47-2181.00,roofers,0,1,1,1.2,"technicians, construction, transport & security workers",construction workers & supervisors,0.1,0.7725,0.8338165265812378
2136,Occupation,http://data.europa.eu/esco/occupation/b4f08f2e-3c97-4484-9094-446a17dad802,motion picture film developer,8,81,813,8132,True,2.0,2.4014,3.5181,3.1465,23314.21052631579,38.590384615384615,1699.0,5.2832456243204077e-05,3.5938351383365763,0.3634825281326677,High risk,51-9151.00,photographic process workers and processing machine operators,3,19,4,4.4,manufacturing workers,paper & wood manufacturing workers,0.133333333,0.5825,0.7105162443797468
2137,Occupation,http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef,pile driving hammer operator,8,83,834,8342,True,2.0,2.1814,5.7715,5.1482,29868.714285714286,47.08140350877193,8741.0,0.0002718610581327404,3.2244298051372886,0.9999999999999998,Low risk,47-2072.00,pile-driver operators,0,1,1,1.2,"technicians, construction, transport & security workers",construction workers & supervisors,0.0,0.7325,0.8558621384311845
2138,Occupation,http://data.europa.eu/esco/occupation/b4ff30f8-073b-4dd8-9128-ecf9d0ff87ba,cattle breeder,6,61,612,6121,True,2.0,2.3153,4.8606,3.946800000000001,20861.0,36.00408163265306,12276.0,0.0003818276488764397,3.423423335198657,0.8181309457190823,Other,45-2021.00,animal breeders,12,49,13,13.2,animal care & husbandry workers,animal husbandry workers,0.071428571,0.325,0.5493502657003089
2139,Occupation,http://data.europa.eu/esco/occupation/b50ae5f6-3f67-4cc7-92bb-6cec7214bfc4,motor vehicle engine tester,3,31,311,3115,False,3.0,4.8745,7.523099999999999,5.2231999999999985,30984.049441786283,39.91959459459459,,,3.5842620232172484,0.5855721393034827,Other,17-3027.00,mechanical engineering technicians,0,0,1,1.1,"technicians, construction, transport & security workers",engineering technicians,0.6,0.5975,0.4888762624632127
2140,Occupation,http://data.europa.eu/esco/occupation/b53209fa-ba54-4a7a-b71c-bcc8014053ec,"import export specialist in machinery, industrial equipment, ships and aircraft",3,33,333,3331,False,2.0,2.2081,4.4214,2.995,30724.69957081545,36.616546762589934,,,3.5565095514950174,0.5023730422401521,Other,43-5011.00,cargo and freight agents,9,39,10,10.2,logistics workers,import export specialists,0.47826087,0.645,0.580104937791431
2141,Occupation,http://data.europa.eu/esco/occupation/b55718eb-e8ff-4485-8ad0-bbac32cbd77b,advertising media planner,2,24,243,2431,False,4.0,6.8261,6.348100000000001,3.8265,38839.81637717121,36.3546762589928,,,3.624351244453018,0.6930349218599267,Other,13-1161.00,market research analysts and marketing specialists,1,9,2,2.4,business & administration workers,business managers,0.9,0.35750000000000004,0.1890767040118904
2142,Occupation,http://data.europa.eu/esco/occupation/b558a934-9308-48fc-b03b-bea8e23ab085,membranophone musical instruments maker,7,73,731,7312,True,3.0,2.8211000000000004,5.8209,5.1033,23804.0,40.02394366197185,2046.0,6.36451146858395e-05,3.334331745644033,0.9435759648265754,Low risk,49-9063.00,musical instrument repairers and tuners,3,18,4,4.3,manufacturing workers,craftspersons & carpenters,0.0,0.475,0.6892024376045109
2143,Occupation,http://data.europa.eu/esco/occupation/b560456a-bc4d-41a9-94c8-bf8636147246,first aid instructor,3,32,325,3253,False,4.0,5.7273000000000005,6.4854,3.6367,29835.11409395973,34.99518072289157,,,3.6474604743083,0.33102766798418964,High risk,21-1094.00,community health workers,6,28,7,7.1,education workers,instructors & vocational teachers,0.526315789,0.7575000000000001,0.5990123453089261
2144,Occupation,http://data.europa.eu/esco/occupation/b567a979-c556-49fa-8b36-8af6cfe97624,stevedore,9,93,933,9333,True,2.0,2.0613,3.2942,2.461,21378.34763313609,38.41532066508313,56434.0,0.0017552568419663107,3.3137585697002288,0.888291437021105,Low risk,53-7062.00,"laborers and freight, stock, and material movers, hand",0,3,1,1.4,"technicians, construction, transport & security workers",transport & security workers,0.117647059,0.7,0.7859052479147851
2145,Occupation,http://data.europa.eu/esco/occupation/b5b8c259-7557-4f5f-9f56-155b038946c1,surface mine plant operator,8,83,834,8342,True,2.0,1.9195,4.8173,3.1056,29868.714285714286,47.08140350877193,8741.0,0.0002718610581327404,3.4913842691009136,0.95098161810679,Other,47-5042.00,mine cutting and channeling machine operators,0,5,1,1.6,"technicians, construction, transport & security workers",mining engineers & technicians,0.076923077,0.5325,0.701098039861402
2146,Occupation,http://data.europa.eu/esco/occupation/b5d1912e-89c7-4a66-ab96-0dc5f4f6c426,immunologist,2,21,213,2131,True,5.0,11.4943,6.8659,3.3353,35975.800407331975,35.91522491349481,8720.0,0.0002712094755611363,3.547880725758478,0.2745389649018441,High risk,29-1069.01,allergists and immunologists,4,20,5,5.1,engineers & researchers,researchers & science technicians,0.413043478,0.8374999999999999,0.7011248727402273
2147,Occupation,http://data.europa.eu/esco/occupation/b5d2db88-9e2b-4efa-8f2f-0e62a494791e,environmental policy officer,2,24,242,2422,False,5.0,7.153899999999998,8.039299999999999,4.6922,33292.98633257403,35.24056603773585,,,3.3018306010928966,0.5404371584699454,Other,13-1111.00,management analysts,1,10,2,2.5,business & administration workers,public officials,0.8888888890000001,0.4125,0.21408720953737512
